,id,time,population
0,AFG.1_1,1991,319846.4869140625
1,AFG.1_1,1992,360242.3537109375
2,AFG.1_1,1993,400638.22050781245
3,AFG.1_1,1994,441034.08730468753
4,AFG.1_1,1995,481429.9541015625
5,AFG.1_1,1996,521825.82089843747
6,AFG.1_1,1997,562221.6876953124
7,AFG.1_1,1998,602617.5544921875
8,AFG.1_1,1999,643013.4212890625
9,AFG.1_1,2000,683409.2880859375
10,AFG.1_1,2001,723805.1548828125
11,AFG.1_1,2002,764201.0216796874
12,AFG.1_1,2003,804596.8884765626
13,AFG.1_1,2004,844992.7552734375
14,AFG.1_1,2005,885388.6220703125
15,AFG.1_1,2006,923545.3266601562
16,AFG.1_1,2007,961702.03125
17,AFG.1_1,2008,999858.7358398438
18,AFG.1_1,2009,1038015.4404296875
19,AFG.1_1,2010,1076172.1450195312
20,AFG.1_1,2011,1114328.8496093748
21,AFG.1_1,2012,1152485.5541992188
22,AFG.1_1,2013,1190642.2587890625
23,AFG.1_1,2014,1228798.9633789062
24,AFG.1_1,2015,1266955.66796875
25,AFG.2_1,1991,91221.086328125
26,AFG.2_1,1992,110521.43632812498
27,AFG.2_1,1993,129821.78632812502
28,AFG.2_1,1994,149122.13632812497
29,AFG.2_1,1995,168422.486328125
30,AFG.2_1,1996,187722.836328125
31,AFG.2_1,1997,207023.18632812498
32,AFG.2_1,1998,226323.53632812502
33,AFG.2_1,1999,245623.88632812497
34,AFG.2_1,2000,264924.236328125
35,AFG.2_1,2001,284224.58632812503
36,AFG.2_1,2002,303524.936328125
37,AFG.2_1,2003,322825.286328125
38,AFG.2_1,2004,342125.63632812497
39,AFG.2_1,2005,361425.986328125
40,AFG.2_1,2006,379799.43203125
41,AFG.2_1,2007,398172.877734375
42,AFG.2_1,2008,416546.3234375
43,AFG.2_1,2009,434919.769140625
44,AFG.2_1,2010,453293.21484375
45,AFG.2_1,2011,471666.660546875
46,AFG.2_1,2012,490040.10625000007
47,AFG.2_1,2013,508413.55195312493
48,AFG.2_1,2014,526786.99765625
49,AFG.2_1,2015,545160.443359375
50,AFG.3_1,1991,564945.1249999999
51,AFG.3_1,1992,603815.9550781249
52,AFG.3_1,1993,642686.78515625
53,AFG.3_1,1994,681557.6152343751
54,AFG.3_1,1995,720428.4453125
55,AFG.3_1,1996,759299.2753906249
56,AFG.3_1,1997,798170.1054687499
57,AFG.3_1,1998,837040.9355468752
58,AFG.3_1,1999,875911.765625
59,AFG.3_1,2000,914782.595703125
60,AFG.3_1,2001,953653.42578125
61,AFG.3_1,2002,992524.2558593748
62,AFG.3_1,2003,1031395.0859375002
63,AFG.3_1,2004,1070265.916015625
64,AFG.3_1,2005,1109136.74609375
65,AFG.3_1,2006,1134490.6296875002
66,AFG.3_1,2007,1159844.5132812501
67,AFG.3_1,2008,1185198.3968749999
68,AFG.3_1,2009,1210552.2804687498
69,AFG.3_1,2010,1235906.1640625
70,AFG.3_1,2011,1261260.0476562502
71,AFG.3_1,2012,1286613.9312500001
72,AFG.3_1,2013,1311967.8148437499
73,AFG.3_1,2014,1337321.6984374998
74,AFG.3_1,2015,1362675.58203125
75,AFG.4_1,1991,755211.075
76,AFG.4_1,1992,794500.696875
77,AFG.4_1,1993,833790.3187500001
78,AFG.4_1,1994,873079.940625
79,AFG.4_1,1995,912369.5625
80,AFG.4_1,1996,951659.184375
81,AFG.4_1,1997,990948.8062499999
82,AFG.4_1,1998,1030238.4281250001
83,AFG.4_1,1999,1069528.05
84,AFG.4_1,2000,1108817.671875
85,AFG.4_1,2001,1148107.29375
86,AFG.4_1,2002,1187396.915625
87,AFG.4_1,2003,1226686.5375
88,AFG.4_1,2004,1265976.159375
89,AFG.4_1,2005,1305265.78125
90,AFG.4_1,2006,1326582.725
91,AFG.4_1,2007,1347899.66875
92,AFG.4_1,2008,1369216.6125
93,AFG.4_1,2009,1390533.55625
94,AFG.4_1,2010,1411850.5
95,AFG.4_1,2011,1433167.44375
96,AFG.4_1,2012,1454484.3875
97,AFG.4_1,2013,1475801.33125
98,AFG.4_1,2014,1497118.275
99,AFG.4_1,2015,1518435.21875
100,AFG.5_1,1991,159267.121875
101,AFG.5_1,1992,174044.054296875
102,AFG.5_1,1993,188820.98671875
103,AFG.5_1,1994,203597.919140625
104,AFG.5_1,1995,218374.8515625
105,AFG.5_1,1996,233151.783984375
106,AFG.5_1,1997,247928.71640625
107,AFG.5_1,1998,262705.648828125
108,AFG.5_1,1999,277482.58125
109,AFG.5_1,2000,292259.513671875
110,AFG.5_1,2001,307036.44609375
111,AFG.5_1,2002,321813.378515625
112,AFG.5_1,2003,336590.3109375
113,AFG.5_1,2004,351367.243359375
114,AFG.5_1,2005,366144.17578125
115,AFG.5_1,2006,377379.97968750005
116,AFG.5_1,2007,388615.78359375
117,AFG.5_1,2008,399851.5875
118,AFG.5_1,2009,411087.39140624995
119,AFG.5_1,2010,422323.1953125
120,AFG.5_1,2011,433558.99921875005
121,AFG.5_1,2012,444794.803125
122,AFG.5_1,2013,456030.60703125
123,AFG.5_1,2014,467266.41093749995
124,AFG.5_1,2015,478502.21484375
125,AFG.6_1,1991,142695.478125
126,AFG.6_1,1992,155142.9875
127,AFG.6_1,1993,167590.496875
128,AFG.6_1,1994,180038.00625
129,AFG.6_1,1995,192485.515625
130,AFG.6_1,1996,204933.02500000002
131,AFG.6_1,1997,217380.534375
132,AFG.6_1,1998,229828.04375
133,AFG.6_1,1999,242275.55312499998
134,AFG.6_1,2000,254723.0625
135,AFG.6_1,2001,267170.571875
136,AFG.6_1,2002,279618.08125
137,AFG.6_1,2003,292065.590625
138,AFG.6_1,2004,304513.1
139,AFG.6_1,2005,316960.609375
140,AFG.6_1,2006,326044.5984375
141,AFG.6_1,2007,335128.58749999997
142,AFG.6_1,2008,344212.57656250003
143,AFG.6_1,2009,353296.565625
144,AFG.6_1,2010,362380.5546875
145,AFG.6_1,2011,371464.54375000007
146,AFG.6_1,2012,380548.53281249997
147,AFG.6_1,2013,389632.52187500003
148,AFG.6_1,2014,398716.51093749993
149,AFG.6_1,2015,407800.5
150,AFG.7_1,1991,268577.55644531257
151,AFG.7_1,1992,284261.9048828125
152,AFG.7_1,1993,299946.2533203125
153,AFG.7_1,1994,315630.60175781243
154,AFG.7_1,1995,331314.9501953125
155,AFG.7_1,1996,346999.29863281257
156,AFG.7_1,1997,362683.6470703125
157,AFG.7_1,1998,378367.9955078125
158,AFG.7_1,1999,394052.34394531243
159,AFG.7_1,2000,409736.6923828125
160,AFG.7_1,2001,425421.0408203125
161,AFG.7_1,2002,441105.3892578126
162,AFG.7_1,2003,456789.7376953124
163,AFG.7_1,2004,472474.0861328125
164,AFG.7_1,2005,488158.4345703125
165,AFG.7_1,2006,501260.541796875
166,AFG.7_1,2007,514362.6490234375
167,AFG.7_1,2008,527464.75625
168,AFG.7_1,2009,540566.8634765625
169,AFG.7_1,2010,553668.970703125
170,AFG.7_1,2011,566771.0779296875
171,AFG.7_1,2012,579873.1851562499
172,AFG.7_1,2013,592975.2923828126
173,AFG.7_1,2014,606077.399609375
174,AFG.7_1,2015,619179.5068359375
175,AFG.8_1,1991,220184.08437499998
176,AFG.8_1,1992,248931.795703125
177,AFG.8_1,1993,277679.50703125
178,AFG.8_1,1994,306427.218359375
179,AFG.8_1,1995,335174.9296875
180,AFG.8_1,1996,363922.641015625
181,AFG.8_1,1997,392670.35234374995
182,AFG.8_1,1998,421418.06367187505
183,AFG.8_1,1999,450165.775
184,AFG.8_1,2000,478913.486328125
185,AFG.8_1,2001,507661.19765625
186,AFG.8_1,2002,536408.908984375
187,AFG.8_1,2003,565156.6203125
188,AFG.8_1,2004,593904.331640625
189,AFG.8_1,2005,622652.04296875
190,AFG.8_1,2006,647379.97890625
191,AFG.8_1,2007,672107.91484375
192,AFG.8_1,2008,696835.85078125
193,AFG.8_1,2009,721563.78671875
194,AFG.8_1,2010,746291.72265625
195,AFG.8_1,2011,771019.65859375
196,AFG.8_1,2012,795747.59453125
197,AFG.8_1,2013,820475.53046875
198,AFG.8_1,2014,845203.46640625
199,AFG.8_1,2015,869931.40234375
200,AFG.9_1,1991,1272577.22421875
201,AFG.9_1,1992,1269439.15546875
202,AFG.9_1,1993,1266301.08671875
203,AFG.9_1,1994,1263163.01796875
204,AFG.9_1,1995,1260024.94921875
205,AFG.9_1,1996,1256886.88046875
206,AFG.9_1,1997,1253748.81171875
207,AFG.9_1,1998,1250610.74296875
208,AFG.9_1,1999,1247472.67421875
209,AFG.9_1,2000,1244334.60546875
210,AFG.9_1,2001,1241196.53671875
211,AFG.9_1,2002,1238058.46796875
212,AFG.9_1,2003,1234920.39921875
213,AFG.9_1,2004,1231782.33046875
214,AFG.9_1,2005,1228644.26171875
215,AFG.9_1,2006,1207413.4984375
216,AFG.9_1,2007,1186182.7351562497
217,AFG.9_1,2008,1164951.9718750003
218,AFG.9_1,2009,1143721.20859375
219,AFG.9_1,2010,1122490.4453125
220,AFG.9_1,2011,1101259.68203125
221,AFG.9_1,2012,1080028.91875
222,AFG.9_1,2013,1058798.15546875
223,AFG.9_1,2014,1037567.3921874999
224,AFG.9_1,2015,1016336.62890625
225,AFG.10_1,1991,226037.6140625
226,AFG.10_1,1992,254074.3384765625
227,AFG.10_1,1993,282111.06289062503
228,AFG.10_1,1994,310147.7873046875
229,AFG.10_1,1995,338184.51171875
230,AFG.10_1,1996,366221.2361328125
231,AFG.10_1,1997,394257.96054687497
232,AFG.10_1,1998,422294.6849609375
233,AFG.10_1,1999,450331.409375
234,AFG.10_1,2000,478368.1337890625
235,AFG.10_1,2001,506404.858203125
236,AFG.10_1,2002,534441.5826171875
237,AFG.10_1,2003,562478.30703125
238,AFG.10_1,2004,590515.0314453124
239,AFG.10_1,2005,618551.755859375
240,AFG.10_1,2006,641871.8828125
241,AFG.10_1,2007,665192.0097656251
242,AFG.10_1,2008,688512.1367187499
243,AFG.10_1,2009,711832.263671875
244,AFG.10_1,2010,735152.390625
245,AFG.10_1,2011,758472.517578125
246,AFG.10_1,2012,781792.6445312501
247,AFG.10_1,2013,805112.771484375
248,AFG.10_1,2014,828432.8984375
249,AFG.10_1,2015,851753.025390625
250,AFG.11_1,1991,344280.6931152344
251,AFG.11_1,1992,370392.61474609375
252,AFG.11_1,1993,396504.5363769531
253,AFG.11_1,1994,422616.45800781244
254,AFG.11_1,1995,448728.3796386719
255,AFG.11_1,1996,474840.3012695313
256,AFG.11_1,1997,500952.2229003906
257,AFG.11_1,1998,527064.14453125
258,AFG.11_1,1999,553176.0661621094
259,AFG.11_1,2000,579287.9877929688
260,AFG.11_1,2001,605399.9094238281
261,AFG.11_1,2002,631511.8310546875
262,AFG.11_1,2003,657623.7526855469
263,AFG.11_1,2004,683735.6743164062
264,AFG.11_1,2005,709847.5959472656
265,AFG.11_1,2006,728167.1059082029
266,AFG.11_1,2007,746486.6158691405
267,AFG.11_1,2008,764806.1258300783
268,AFG.11_1,2009,783125.6357910158
269,AFG.11_1,2010,801445.1457519531
270,AFG.11_1,2011,819764.6557128904
271,AFG.11_1,2012,838084.1656738281
272,AFG.11_1,2013,856403.6756347656
273,AFG.11_1,2014,874723.1855957033
274,AFG.11_1,2015,893042.6955566406
275,AFG.12_1,1991,396557.42988281243
276,AFG.12_1,1992,467956.019921875
277,AFG.12_1,1993,539354.6099609375
278,AFG.12_1,1994,610753.2000000001
279,AFG.12_1,1995,682151.7900390625
280,AFG.12_1,1996,753550.380078125
281,AFG.12_1,1997,824948.9701171874
282,AFG.12_1,1998,896347.5601562501
283,AFG.12_1,1999,967746.1501953125
284,AFG.12_1,2000,1039144.740234375
285,AFG.12_1,2001,1110543.3302734375
286,AFG.12_1,2002,1181941.9203124999
287,AFG.12_1,2003,1253340.5103515624
288,AFG.12_1,2004,1324739.100390625
289,AFG.12_1,2005,1396137.6904296875
290,AFG.12_1,2006,1462428.2343750002
291,AFG.12_1,2007,1528718.7783203123
292,AFG.12_1,2008,1595009.3222656252
293,AFG.12_1,2009,1661299.8662109375
294,AFG.12_1,2010,1727590.41015625
295,AFG.12_1,2011,1793880.9541015625
296,AFG.12_1,2012,1860171.498046875
297,AFG.12_1,2013,1926462.0419921875
298,AFG.12_1,2014,1992752.5859375
299,AFG.12_1,2015,2059043.1298828125
300,AFG.13_1,1991,230258.3609375
301,AFG.13_1,1992,245185.28046875
302,AFG.13_1,1993,260112.2
303,AFG.13_1,1994,275039.11953125
304,AFG.13_1,1995,289966.0390625
305,AFG.13_1,1996,304892.95859375
306,AFG.13_1,1997,319819.878125
307,AFG.13_1,1998,334746.79765625
308,AFG.13_1,1999,349673.7171875
309,AFG.13_1,2000,364600.63671875
310,AFG.13_1,2001,379527.55625
311,AFG.13_1,2002,394454.47578125
312,AFG.13_1,2003,409381.3953125
313,AFG.13_1,2004,424308.31484375
314,AFG.13_1,2005,439235.234375
315,AFG.13_1,2006,448839.915625
316,AFG.13_1,2007,458444.59687500005
317,AFG.13_1,2008,468049.27812499995
318,AFG.13_1,2009,477653.959375
319,AFG.13_1,2010,487258.640625
320,AFG.13_1,2011,496863.321875
321,AFG.13_1,2012,506468.00312500005
322,AFG.13_1,2013,516072.68437499995
323,AFG.13_1,2014,525677.365625
324,AFG.13_1,2015,535282.046875
325,AFG.14_1,1991,582371.69375
326,AFG.14_1,1992,651332.371875
327,AFG.14_1,1993,720293.0499999999
328,AFG.14_1,1994,789253.7281249999
329,AFG.14_1,1995,858214.40625
330,AFG.14_1,1996,927175.0843750001
331,AFG.14_1,1997,996135.7625
332,AFG.14_1,1998,1065096.440625
333,AFG.14_1,1999,1134057.11875
334,AFG.14_1,2000,1203017.796875
335,AFG.14_1,2001,1271978.475
336,AFG.14_1,2002,1340939.1531250002
337,AFG.14_1,2003,1409899.8312499998
338,AFG.14_1,2004,1478860.509375
339,AFG.14_1,2005,1547821.1875
340,AFG.14_1,2006,1604187.84375
341,AFG.14_1,2007,1660554.5
342,AFG.14_1,2008,1716921.15625
343,AFG.14_1,2009,1773287.8125
344,AFG.14_1,2010,1829654.46875
345,AFG.14_1,2011,1886021.125
346,AFG.14_1,2012,1942387.78125
347,AFG.14_1,2013,1998754.4375
348,AFG.14_1,2014,2055121.09375
349,AFG.14_1,2015,2111487.75
350,AFG.15_1,1991,547676.9276611328
351,AFG.15_1,1992,592869.2200683594
352,AFG.15_1,1993,638061.5124755859
353,AFG.15_1,1994,683253.8048828125
354,AFG.15_1,1995,728446.0972900391
355,AFG.15_1,1996,773638.3896972656
356,AFG.15_1,1997,818830.6821044922
357,AFG.15_1,1998,864022.9745117187
358,AFG.15_1,1999,909215.2669189454
359,AFG.15_1,2000,954407.5593261719
360,AFG.15_1,2001,999599.8517333984
361,AFG.15_1,2002,1044792.144140625
362,AFG.15_1,2003,1089984.4365478517
363,AFG.15_1,2004,1135176.7289550782
364,AFG.15_1,2005,1180369.0213623047
365,AFG.15_1,2006,1217635.5541015626
366,AFG.15_1,2007,1254902.0868408203
367,AFG.15_1,2008,1292168.6195800782
368,AFG.15_1,2009,1329435.1523193358
369,AFG.15_1,2010,1366701.6850585938
370,AFG.15_1,2011,1403968.2177978517
371,AFG.15_1,2012,1441234.7505371093
372,AFG.15_1,2013,1478501.2832763672
373,AFG.15_1,2014,1515767.816015625
374,AFG.15_1,2015,1553034.3487548828
375,AFG.16_1,1991,951993.5
376,AFG.16_1,1992,1056060.875
377,AFG.16_1,1993,1160128.25
378,AFG.16_1,1994,1264195.625
379,AFG.16_1,1995,1368263.0
380,AFG.16_1,1996,1472330.375
381,AFG.16_1,1997,1576397.75
382,AFG.16_1,1998,1680465.125
383,AFG.16_1,1999,1784532.5
384,AFG.16_1,2000,1888599.875
385,AFG.16_1,2001,1992667.25
386,AFG.16_1,2002,2096734.625
387,AFG.16_1,2003,2200802.0
388,AFG.16_1,2004,2304869.375
389,AFG.16_1,2005,2408936.75
390,AFG.16_1,2006,2492042.55
391,AFG.16_1,2007,2575148.35
392,AFG.16_1,2008,2658254.15
393,AFG.16_1,2009,2741359.95
394,AFG.16_1,2010,2824465.75
395,AFG.16_1,2011,2907571.55
396,AFG.16_1,2012,2990677.35
397,AFG.16_1,2013,3073783.15
398,AFG.16_1,2014,3156888.95
399,AFG.16_1,2015,3239994.75
400,AFG.17_1,1991,61794.53125
401,AFG.17_1,1992,76132.734375
402,AFG.17_1,1993,90470.9375
403,AFG.17_1,1994,104809.140625
404,AFG.17_1,1995,119147.34375
405,AFG.17_1,1996,133485.546875
406,AFG.17_1,1997,147823.75
407,AFG.17_1,1998,162161.953125
408,AFG.17_1,1999,176500.15625
409,AFG.17_1,2000,190838.359375
410,AFG.17_1,2001,205176.5625
411,AFG.17_1,2002,219514.765625
412,AFG.17_1,2003,233852.96875
413,AFG.17_1,2004,248191.171875
414,AFG.17_1,2005,262529.375
415,AFG.17_1,2006,277902.8125
416,AFG.17_1,2007,293276.25
417,AFG.17_1,2008,308649.6875
418,AFG.17_1,2009,324023.125
419,AFG.17_1,2010,339396.5625
420,AFG.17_1,2011,354770.0
421,AFG.17_1,2012,370143.4375
422,AFG.17_1,2013,385516.875
423,AFG.17_1,2014,400890.3125
424,AFG.17_1,2015,416263.75
425,AFG.18_1,1991,530022.125
426,AFG.18_1,1992,555521.078125
427,AFG.18_1,1993,581020.03125
428,AFG.18_1,1994,606518.984375
429,AFG.18_1,1995,632017.9375
430,AFG.18_1,1996,657516.890625
431,AFG.18_1,1997,683015.84375
432,AFG.18_1,1998,708514.796875
433,AFG.18_1,1999,734013.75
434,AFG.18_1,2000,759512.703125
435,AFG.18_1,2001,785011.65625
436,AFG.18_1,2002,810510.609375
437,AFG.18_1,2003,836009.5625
438,AFG.18_1,2004,861508.515625
439,AFG.18_1,2005,887007.46875
440,AFG.18_1,2006,910029.48125
441,AFG.18_1,2007,933051.4937499999
442,AFG.18_1,2008,956073.5062500001
443,AFG.18_1,2009,979095.51875
444,AFG.18_1,2010,1002117.53125
445,AFG.18_1,2011,1025139.54375
446,AFG.18_1,2012,1048161.5562499999
447,AFG.18_1,2013,1071183.56875
448,AFG.18_1,2014,1094205.58125
449,AFG.18_1,2015,1117227.59375
450,AFG.19_1,1991,543135.0453125
451,AFG.19_1,1992,563533.8015625
452,AFG.19_1,1993,583932.5578124999
453,AFG.19_1,1994,604331.3140625
454,AFG.19_1,1995,624730.0703125
455,AFG.19_1,1996,645128.8265625
456,AFG.19_1,1997,665527.5828125
457,AFG.19_1,1998,685926.3390625
458,AFG.19_1,1999,706325.0953125
459,AFG.19_1,2000,726723.8515625
460,AFG.19_1,2001,747122.6078125
461,AFG.19_1,2002,767521.3640625
462,AFG.19_1,2003,787920.1203125
463,AFG.19_1,2004,808318.8765625
464,AFG.19_1,2005,828717.6328125
465,AFG.19_1,2006,837006.0484375
466,AFG.19_1,2007,845294.4640625
467,AFG.19_1,2008,853582.8796875
468,AFG.19_1,2009,861871.2953125001
469,AFG.19_1,2010,870159.7109375
470,AFG.19_1,2011,878448.1265624999
471,AFG.19_1,2012,886736.5421875
472,AFG.19_1,2013,895024.9578125
473,AFG.19_1,2014,903313.3734375001
474,AFG.19_1,2015,911601.7890625
475,AFG.20_1,1991,170588.58125000002
476,AFG.20_1,1992,187000.6703125
477,AFG.20_1,1993,203412.75937500002
478,AFG.20_1,1994,219824.8484375
479,AFG.20_1,1995,236236.9375
480,AFG.20_1,1996,252649.0265625
481,AFG.20_1,1997,269061.115625
482,AFG.20_1,1998,285473.2046875
483,AFG.20_1,1999,301885.29375
484,AFG.20_1,2000,318297.3828125
485,AFG.20_1,2001,334709.471875
486,AFG.20_1,2002,351121.5609375
487,AFG.20_1,2003,367533.65
488,AFG.20_1,2004,383945.7390625
489,AFG.20_1,2005,400357.828125
490,AFG.20_1,2006,413055.140625
491,AFG.20_1,2007,425752.453125
492,AFG.20_1,2008,438449.765625
493,AFG.20_1,2009,451147.078125
494,AFG.20_1,2010,463844.390625
495,AFG.20_1,2011,476541.703125
496,AFG.20_1,2012,489239.015625
497,AFG.20_1,2013,501936.328125
498,AFG.20_1,2014,514633.640625
499,AFG.20_1,2015,527330.953125
500,AFG.21_1,1991,168601.34999999998
501,AFG.21_1,1992,177582.496875
502,AFG.21_1,1993,186563.64375
503,AFG.21_1,1994,195544.790625
504,AFG.21_1,1995,204525.9375
505,AFG.21_1,1996,213507.084375
506,AFG.21_1,1997,222488.23125
507,AFG.21_1,1998,231469.378125
508,AFG.21_1,1999,240450.525
509,AFG.21_1,2000,249431.671875
510,AFG.21_1,2001,258412.81875
511,AFG.21_1,2002,267393.965625
512,AFG.21_1,2003,276375.1125
513,AFG.21_1,2004,285356.259375
514,AFG.21_1,2005,294337.40625
515,AFG.21_1,2006,300315.68125
516,AFG.21_1,2007,306293.95625
517,AFG.21_1,2008,312272.23125
518,AFG.21_1,2009,318250.50625
519,AFG.21_1,2010,324228.78125
520,AFG.21_1,2011,330207.05625
521,AFG.21_1,2012,336185.33125
522,AFG.21_1,2013,342163.60625
523,AFG.21_1,2014,348141.88125
524,AFG.21_1,2015,354120.15625
525,AFG.22_1,1991,484017.2875
526,AFG.22_1,1992,518532.66874999995
527,AFG.22_1,1993,553048.05
528,AFG.22_1,1994,587563.4312499999
529,AFG.22_1,1995,622078.8125
530,AFG.22_1,1996,656594.1937500001
531,AFG.22_1,1997,691109.575
532,AFG.22_1,1998,725624.95625
533,AFG.22_1,1999,760140.3374999999
534,AFG.22_1,2000,794655.71875
535,AFG.22_1,2001,829171.1000000001
536,AFG.22_1,2002,863686.48125
537,AFG.22_1,2003,898201.8625
538,AFG.22_1,2004,932717.24375
539,AFG.22_1,2005,967232.625
540,AFG.22_1,2006,997206.2625
541,AFG.22_1,2007,1027179.9
542,AFG.22_1,2008,1057153.5375
543,AFG.22_1,2009,1087127.175
544,AFG.22_1,2010,1117100.8125
545,AFG.22_1,2011,1147074.45
546,AFG.22_1,2012,1177048.0875
547,AFG.22_1,2013,1207021.725
548,AFG.22_1,2014,1236995.3625
549,AFG.22_1,2015,1266969.0
550,AFG.23_1,1991,225976.06459960938
551,AFG.23_1,1992,232838.0723144531
552,AFG.23_1,1993,239700.0800292969
553,AFG.23_1,1994,246562.08774414062
554,AFG.23_1,1995,253424.09545898438
555,AFG.23_1,1996,260286.10317382813
556,AFG.23_1,1997,267148.1108886719
557,AFG.23_1,1998,274010.1186035157
558,AFG.23_1,1999,280872.1263183594
559,AFG.23_1,2000,287734.1340332031
560,AFG.23_1,2001,294596.14174804685
561,AFG.23_1,2002,301458.1494628907
562,AFG.23_1,2003,308320.1571777343
563,AFG.23_1,2004,315182.1648925781
564,AFG.23_1,2005,322044.1726074219
565,AFG.23_1,2006,326145.91582031245
566,AFG.23_1,2007,330247.6590332031
567,AFG.23_1,2008,334349.4022460938
568,AFG.23_1,2009,338451.1454589844
569,AFG.23_1,2010,342552.888671875
570,AFG.23_1,2011,346654.6318847656
571,AFG.23_1,2012,350756.3750976562
572,AFG.23_1,2013,354858.1183105469
573,AFG.23_1,2014,358959.86152343755
574,AFG.23_1,2015,363061.6047363281
575,AFG.24_1,1991,173202.58046874998
576,AFG.24_1,1992,194690.7859375
577,AFG.24_1,1993,216178.99140625
578,AFG.24_1,1994,237667.19687499997
579,AFG.24_1,1995,259155.40234375
580,AFG.24_1,1996,280643.60781250003
581,AFG.24_1,1997,302131.81328125
582,AFG.24_1,1998,323620.01875
583,AFG.24_1,1999,345108.22421874997
584,AFG.24_1,2000,366596.4296875
585,AFG.24_1,2001,388084.63515625003
586,AFG.24_1,2002,409572.840625
587,AFG.24_1,2003,431061.04609375
588,AFG.24_1,2004,452549.2515625
589,AFG.24_1,2005,474037.45703125
590,AFG.24_1,2006,491880.5515625
591,AFG.24_1,2007,509723.64609375
592,AFG.24_1,2008,527566.740625
593,AFG.24_1,2009,545409.8351562499
594,AFG.24_1,2010,563252.9296875
595,AFG.24_1,2011,581096.0242187501
596,AFG.24_1,2012,598939.11875
597,AFG.24_1,2013,616782.21328125
598,AFG.24_1,2014,634625.3078124999
599,AFG.24_1,2015,652468.40234375
600,AFG.25_1,1991,130507.2009765625
601,AFG.25_1,1992,135349.83017578124
602,AFG.25_1,1993,140192.459375
603,AFG.25_1,1994,145035.08857421877
604,AFG.25_1,1995,149877.7177734375
605,AFG.25_1,1996,154720.34697265626
606,AFG.25_1,1997,159562.976171875
607,AFG.25_1,1998,164405.60537109376
608,AFG.25_1,1999,169248.2345703125
609,AFG.25_1,2000,174090.86376953125
610,AFG.25_1,2001,178933.49296875
611,AFG.25_1,2002,183776.12216796874
612,AFG.25_1,2003,188618.7513671875
613,AFG.25_1,2004,193461.38056640624
614,AFG.25_1,2005,198304.009765625
615,AFG.25_1,2006,200929.1974609375
616,AFG.25_1,2007,203554.38515625
617,AFG.25_1,2008,206179.5728515625
618,AFG.25_1,2009,208804.760546875
619,AFG.25_1,2010,211429.9482421875
620,AFG.25_1,2011,214055.1359375
621,AFG.25_1,2012,216680.3236328125
622,AFG.25_1,2013,219305.511328125
623,AFG.25_1,2014,221930.6990234375
624,AFG.25_1,2015,224555.88671875
625,AFG.26_1,1991,324123.378125
626,AFG.26_1,1992,343964.959375
627,AFG.26_1,1993,363806.54062499997
628,AFG.26_1,1994,383648.121875
629,AFG.26_1,1995,403489.703125
630,AFG.26_1,1996,423331.284375
631,AFG.26_1,1997,443172.865625
632,AFG.26_1,1998,463014.446875
633,AFG.26_1,1999,482856.028125
634,AFG.26_1,2000,502697.609375
635,AFG.26_1,2001,522539.190625
636,AFG.26_1,2002,542380.771875
637,AFG.26_1,2003,562222.353125
638,AFG.26_1,2004,582063.934375
639,AFG.26_1,2005,601905.515625
640,AFG.26_1,2006,615381.653125
641,AFG.26_1,2007,628857.790625
642,AFG.26_1,2008,642333.928125
643,AFG.26_1,2009,655810.065625
644,AFG.26_1,2010,669286.203125
645,AFG.26_1,2011,682762.340625
646,AFG.26_1,2012,696238.478125
647,AFG.26_1,2013,709714.615625
648,AFG.26_1,2014,723190.753125
649,AFG.26_1,2015,736666.890625
650,AFG.27_1,1991,89433.42499999999
651,AFG.27_1,1992,95601.303125
652,AFG.27_1,1993,101769.18125
653,AFG.27_1,1994,107937.059375
654,AFG.27_1,1995,114104.9375
655,AFG.27_1,1996,120272.815625
656,AFG.27_1,1997,126440.69375
657,AFG.27_1,1998,132608.571875
658,AFG.27_1,1999,138776.45
659,AFG.27_1,2000,144944.328125
660,AFG.27_1,2001,151112.20625
661,AFG.27_1,2002,157280.084375
662,AFG.27_1,2003,163447.9625
663,AFG.27_1,2004,169615.840625
664,AFG.27_1,2005,175783.71875
665,AFG.27_1,2006,179824.0625
666,AFG.27_1,2007,183864.40625
667,AFG.27_1,2008,187904.75
668,AFG.27_1,2009,191945.09375
669,AFG.27_1,2010,195985.4375
670,AFG.27_1,2011,200025.78125
671,AFG.27_1,2012,204066.125
672,AFG.27_1,2013,208106.46875
673,AFG.27_1,2014,212146.8125
674,AFG.27_1,2015,216187.15625
675,AFG.28_1,1991,131734.08515625
676,AFG.28_1,1992,143779.24453125
677,AFG.28_1,1993,155824.40390625
678,AFG.28_1,1994,167869.56328125
679,AFG.28_1,1995,179914.72265625
680,AFG.28_1,1996,191959.88203125
681,AFG.28_1,1997,204005.04140625
682,AFG.28_1,1998,216050.20078125
683,AFG.28_1,1999,228095.36015625
684,AFG.28_1,2000,240140.51953125
685,AFG.28_1,2001,252185.67890625
686,AFG.28_1,2002,264230.83828125
687,AFG.28_1,2003,276275.99765625
688,AFG.28_1,2004,288321.15703125
689,AFG.28_1,2005,300366.31640625
690,AFG.28_1,2006,309439.296875
691,AFG.28_1,2007,318512.27734375
692,AFG.28_1,2008,327585.2578125
693,AFG.28_1,2009,336658.23828125
694,AFG.28_1,2010,345731.21875
695,AFG.28_1,2011,354804.19921875
