,region,time,yields
274,AFG.9_1,1984,
275,AFG.9_1,1985,
276,AFG.9_1,1986,
277,AFG.9_1,1987,
278,AFG.9_1,1988,
279,AFG.9_1,1989,
280,AFG.9_1,1990,
281,AFG.9_1,1991,
282,AFG.9_1,1992,
283,AFG.9_1,1993,
284,AFG.9_1,1994,
285,AFG.9_1,1995,
286,AFG.9_1,1996,
287,AFG.9_1,1997,
288,AFG.9_1,1998,
289,AFG.9_1,1999,
290,AFG.9_1,2000,
291,AFG.9_1,2001,
292,AFG.9_1,2002,
293,AFG.9_1,2003,
294,AFG.9_1,2004,
295,AFG.9_1,2005,
296,AFG.9_1,2006,
297,AFG.9_1,2007,
298,AFG.9_1,2008,
299,AFG.9_1,2009,
300,AFG.9_1,2010,
301,AFG.9_1,2011,
302,AFG.9_1,2012,
303,AFG.9_1,2013,
304,AFG.9_1,2014,
305,AFG.9_1,2015,
306,AFG.10_1,1982,
307,AFG.10_1,1983,
308,AFG.10_1,1984,
309,AFG.10_1,1985,
310,AFG.10_1,1986,
311,AFG.10_1,1987,
312,AFG.10_1,1988,
313,AFG.10_1,1989,
314,AFG.10_1,1990,
315,AFG.10_1,1991,
316,AFG.10_1,1992,
317,AFG.10_1,1993,
318,AFG.10_1,1994,
319,AFG.10_1,1995,
320,AFG.10_1,1996,
321,AFG.10_1,1997,
322,AFG.10_1,1998,
323,AFG.10_1,1999,
324,AFG.10_1,2000,
325,AFG.10_1,2001,
326,AFG.10_1,2002,
327,AFG.10_1,2003,
328,AFG.10_1,2004,
329,AFG.10_1,2005,
330,AFG.10_1,2006,
331,AFG.10_1,2007,
332,AFG.10_1,2008,
333,AFG.10_1,2009,
334,AFG.10_1,2010,
335,AFG.10_1,2011,
336,AFG.10_1,2012,
337,AFG.10_1,2013,
338,AFG.10_1,2014,
339,AFG.10_1,2015,
340,AFG.11_1,1982,
341,AFG.11_1,1983,
342,AFG.11_1,1984,
343,AFG.11_1,1985,
344,AFG.11_1,1986,
345,AFG.11_1,1987,
346,AFG.11_1,1988,
347,AFG.11_1,1989,
348,AFG.11_1,1990,
349,AFG.11_1,1991,
350,AFG.11_1,1992,
351,AFG.11_1,1993,
352,AFG.11_1,1994,
353,AFG.11_1,1995,
354,AFG.11_1,1996,
355,AFG.11_1,1997,
356,AFG.11_1,1998,
357,AFG.11_1,1999,
358,AFG.11_1,2000,
359,AFG.11_1,2001,
360,AFG.11_1,2002,
361,AFG.11_1,2003,
362,AFG.11_1,2004,
363,AFG.11_1,2005,
364,AFG.11_1,2006,
365,AFG.11_1,2007,
366,AFG.11_1,2008,
367,AFG.11_1,2009,
368,AFG.11_1,2010,
369,AFG.11_1,2011,
370,AFG.11_1,2012,
371,AFG.11_1,2013,
372,AFG.11_1,2014,
373,AFG.11_1,2015,
374,AFG.12_1,1982,0.489419087767601
375,AFG.12_1,1983,0.3120240867137909
376,AFG.12_1,1984,0.39401351660490036
377,AFG.12_1,1985,0.2509702891111374
378,AFG.12_1,1986,0.4749463200569153
379,AFG.12_1,1987,0.4740188717842102
380,AFG.12_1,1988,0.40736024081707
381,AFG.12_1,1989,0.3312968835234642
382,AFG.12_1,1990,0.2571204677224159
383,AFG.12_1,1991,0.8275827169418335
384,AFG.12_1,1992,0.6929421573877335
385,AFG.12_1,1993,0.38140178471803665
386,AFG.12_1,1994,0.2826680615544319
387,AFG.12_1,1995,0.4657248258590698
388,AFG.12_1,1996,0.26706772670149803
389,AFG.12_1,1997,0.18791629374027252
390,AFG.12_1,1998,0.3948766887187958
391,AFG.12_1,1999,0.4064669609069824
392,AFG.12_1,2000,0.2827502563595772
393,AFG.12_1,2001,0.5836640745401382
394,AFG.12_1,2002,0.3738050162792206
395,AFG.12_1,2003,0.3818866014480591
396,AFG.12_1,2004,0.2748026102781296
397,AFG.12_1,2005,0.28497424721717834
398,AFG.12_1,2006,0.34969380497932434
399,AFG.12_1,2007,0.47021065652370453
400,AFG.12_1,2008,0.42722953855991364
401,AFG.12_1,2009,0.45775995403528214
402,AFG.12_1,2010,0.3872053772211075
403,AFG.12_1,2011,
404,AFG.12_1,2012,
405,AFG.12_1,2013,
406,AFG.12_1,2014,
407,AFG.12_1,2015,
408,AFG.13_1,1982,
409,AFG.13_1,1983,
410,AFG.13_1,1984,
411,AFG.13_1,1985,
412,AFG.13_1,1986,
413,AFG.13_1,1987,
414,AFG.13_1,1988,
415,AFG.13_1,1989,
416,AFG.13_1,1990,
417,AFG.13_1,1991,
418,AFG.13_1,1992,
419,AFG.13_1,1993,
420,AFG.13_1,1994,
421,AFG.13_1,1995,
422,AFG.13_1,1996,
423,AFG.13_1,1997,
424,AFG.13_1,1998,
425,AFG.13_1,1999,
426,AFG.13_1,2000,
427,AFG.13_1,2001,
428,AFG.13_1,2002,
429,AFG.13_1,2003,
430,AFG.13_1,2004,
431,AFG.13_1,2005,
432,AFG.13_1,2006,
433,AFG.13_1,2007,
