"","boot","coef_t","coef_t2"
"1",1,0.0054253978234325,-0.000355210155253177
"2",2,0.00826889531705083,-0.00020494838625448
"3",3,0.0130668225362856,-0.000314540103809058
"4",4,0.0110459463179585,-0.000175819890131175
"5",5,0.00818025712425433,-0.00011977980843923
"6",6,0.0127169395515314,-0.000110260163518745
"7",7,0.00827246360310947,-0.000102414733305035
"8",8,0.00903488186139668,-0.000341310298698756
"9",9,0.00606918303546101,-0.000216332723163945
"10",10,0.00331464685892859,-0.000160087920397765
"11",11,0.00688254432238838,-0.000146126270471445
"12",12,0.0121025859192918,-0.000298928172025796
"13",13,0.0139580901678953,-0.000292034780725637
"14",14,0.00410058138487472,1.50477489727296e-05
"15",15,0.00374678195648422,-0.000264095679425095
"16",16,0.0162336842229775,-0.000214707470180509
"17",17,0.00999648944604607,-0.000173794082925143
"18",18,0.00808402784450884,-0.000346949203517413
"19",19,0.00863717522958616,-0.000134770437683406
"20",20,0.00324348919710892,-4.04517934442146e-05
"21",21,0.0106525439100209,-0.000128513248128052
"22",22,0.0113046057237912,-0.000207045764738549
"23",23,0.00652981788049234,-0.000122113392087368
"24",24,0.00544708680919492,-0.000158496774945694
"25",25,0.00801155680659028,6.05111322681637e-05
"26",26,0.00815729925118538,-2.35688750409611e-05
"27",27,0.00876397115009072,-5.08065370085491e-05
"28",28,0.0129453242316398,-8.97209667402256e-05
"29",29,0.00911836251899058,-0.000284391803286779
"30",30,0.00531121617319679,-0.000149157114447357
"31",31,0.00380084053012384,-2.62286215921286e-05
"32",32,0.00616041416723937,0.000117608886956399
"33",33,0.00814483875332595,-0.000218869817579539
"34",34,0.0088984751127606,-0.000205618007802172
"35",35,0.0166052255382156,-0.000263394232355299
"36",36,-0.00222085748363662,-5.22533992297215e-05
"37",37,0.0102106443907019,-0.000323368935112681
"38",38,0.0168993738427053,5.65055851312917e-05
"39",39,0.00338377248832026,-9.08226113430824e-05
"40",40,0.0098290239628459,-0.000259998120499443
"41",41,0.00795717285393916,-9.39630548454878e-06
"42",42,0.0131560425741184,-0.000261175328478359
"43",43,0.00161103215730193,-0.000172873025834428
"44",44,0.0101483429557399,0.000137990032727757
"45",45,0.0148617865596248,-0.000130346129546513
"46",46,0.00265302311845763,-0.000240616480765326
"47",47,0.00805865413898703,-0.000247812792629331
"48",48,0.0140140196122533,-0.000301908352316774
"49",49,0.0158461989456108,-0.000343835152440337
"50",50,0.00447768528086601,-5.76069071048371e-05
"51",51,0.00942413996183731,-0.000225203265275411
"52",52,0.00856764205505108,-0.000138890973872429
"53",53,0.00794941003955905,-0.000100051023898561
"54",54,0.00507598187013168,-2.33126824741501e-06
"55",55,0.00845353336120067,0.000234105372370414
"56",56,0.00841788423261223,-0.000216102680225962
"57",57,0.0103096629026725,-0.000160606973604455
"58",58,0.0062377872613806,2.3510128943403e-05
"59",59,0.00590005917067605,-0.00024745415381793
"60",60,-0.000191788074560011,-0.000320154280315537
"61",61,0.0096737330212313,-0.000252877063064711
"62",62,0.0062131096986756,0.000100952544111867
"63",63,0.00685960030194609,-0.000156421179664486
"64",64,0.00243439184248466,-0.000224391212867896
"65",65,0.00799519081468164,-0.000275135827039989
"66",66,0.00993234467039783,-0.000246896753597596
"67",67,0.00751775966404903,5.11911871643254e-05
"68",68,0.00634702013672235,-0.000306294052904473
"69",69,0.00205796781613072,9.58628577432099e-05
"70",70,0.0022472061672471,-7.04898698818323e-05
"71",71,0.00872775139791528,-0.000252149032623173
"72",72,0.00959259786479542,-0.000116612264992052
"73",73,0.0112245361715926,-0.000207741032712755
"74",74,0.0138907251435395,-0.000345683476981623
"75",75,0.0089047370801445,-0.000188281523357041
"76",76,0.0097523003820241,-0.000237142987779913
"77",77,0.00723326001810805,-0.000416772180755039
"78",78,0.0039780151651023,-3.59407009821769e-05
"79",79,0.0114972502356704,-7.33622863399867e-05
"80",80,0.00949655936298732,-4.78852321799371e-05
"81",81,0.005927684971504,0.000168496797125562
"82",82,0.00796761279109176,-0.000258889681370779
"83",83,0.00321606086808087,2.70370556493583e-05
"84",84,0.00624756886590122,-6.96085781331702e-05
"85",85,0.00741594286899306,-4.54539683632838e-05
"86",86,0.00322240279523003,-0.000333384607783581
"87",87,0.0075299833185818,-0.000151181321210623
"88",88,0.00955125778848834,-0.000408168093092356
"89",89,-0.000593150906850485,8.11840053446463e-05
"90",90,0.0063189366703727,-0.000272998286420209
"91",91,0.0091572798698434,-0.000241124778508862
"92",92,0.0152840152637868,-0.000145042715483267
"93",93,0.00142516782545428,0.000100615847461947
"94",94,0.0108454775910807,-0.000104635717583648
"95",95,0.0132055370693494,-0.000190443313700802
"96",96,0.0128730062401209,-0.000138219217015145
"97",97,0.0110620074501785,-0.00039155340481426
"98",98,-0.00130150662828375,-2.31389143918107e-05
"99",99,0.0109146465248532,-0.000357906227547733
"100",100,0.00770644266863468,1.71049090052301e-05
"101",101,0.0130678194688702,-8.98441326706839e-05
"102",102,0.00895745560406815,-0.000342511242404148
"103",103,0.0111180090329069,-0.000178872540603422
"104",104,0.00944481229699829,-0.000167150344111133
"105",105,0.0025311444646913,-9.97691692754551e-05
"106",106,0.00362343019339528,-0.000120669764711927
"107",107,0.00809560289178475,-6.84660438632155e-05
"108",108,0.0041850096514773,-0.000139084562706149
"109",109,0.0125125509661168,-5.18270115246352e-05
"110",110,0.00403893712821888,0.000242608744234934
"111",111,0.0106436650104414,-0.000369845530742203
"112",112,0.00813872983713521,-0.000179042006521283
"113",113,0.0163332079759701,-7.81843961799478e-05
"114",114,0.00117547433141913,6.63101725335582e-06
"115",115,0.0111015886541242,-2.84878937797353e-05
"116",116,0.00417423169111428,-2.9635345368953e-05
"117",117,0.0042289192501903,-0.000349779061495982
"118",118,0.00908015027485175,-0.000320225211763077
"119",119,0.0180060344956972,-0.000394301338245902
