"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5"
"1",1,0.0044253472899501,0.000689291188742239,-0.000387486260931254,-0.00564835382729999,-0.00358950845816457,-0.00125990385710646
"2",2,0.0036881740813786,0.00102894887593094,-0.000865572065184379,-0.0053065018445742,-0.00366034498348843,-0.00207659449098942
"3",3,0.00349147308825593,0.000887161019562198,-0.00183466704546959,-0.00515200657915731,-0.00334105860385952,-0.00316673991626525
"4",4,0.00383364094607982,0.00204065677065147,-0.00125834343836094,-0.00712692258234827,-0.00361377140468219,-0.00174492958561035
"5",5,0.0024171166505785,0.000559548734347355,-0.000676093153149146,-0.00626150020143647,-0.00370613410111134,-0.00272263484142548
"6",6,0.00467993294355093,0.00133411168268153,0.000165472625287342,-0.00395122865468228,-0.00328551141426509,-0.00281184000225199
"7",7,0.00461494016377564,0.001642405733145,-0.00133667363619054,-0.00548028962672533,-0.00308677224934508,-0.00162601019097381
"8",8,0.00378469402231425,0.000131515408979049,-0.000743351872883701,-0.00533944810175172,-0.00355459663516818,-0.00114466871259162
"9",9,0.0034050918585919,0.000966112554074596,-7.80557069252683e-05,-0.00668328194578081,-0.00329102377525084,-0.000652076257362167
"10",10,0.00564925397026537,0.00220365041440288,0.000883646479969732,-0.00442109803688649,-0.00333662751717398,-0.00109262685160479
"11",11,0.00459564840170881,0.00074458370167226,-8.58404436102263e-05,-0.00642074921673007,-0.00240632296902986,-0.00216875586118808
"12",12,0.00459589163091796,0.00299115756319429,-0.000130199194040878,-0.00443747961653647,-0.00358761758955744,-0.00147519676603798
"13",13,0.0052054992881496,0.00224982046246004,-0.00148396927927156,-0.00712654898825175,-0.00372729483260183,-0.00266093122959276
"14",14,0.00333858507614556,0.00181534739145189,-0.00117074016820579,-0.00594126961171427,-0.003719326748042,-0.0023372291215158
"15",15,0.00342834984091587,0.00231652619543985,-0.000923533563447345,-0.00820807809407014,-0.0051039934234604,-0.00238239485717688
"16",16,0.00396037801055867,0.00151901176008438,2.45411675012137e-05,-0.00562829098082663,-0.00266359239979654,-0.00162348175555017
"17",17,0.00453076253024393,-0.000214289409837635,-0.000691879650922844,-0.00572455105661852,-0.00213050650382576,-0.00148825692279551
"18",18,0.00322739655212935,0.000789499358515719,-0.000277479093289656,-0.00459781528159111,-0.00479801058632045,-0.000739812963236668
"19",19,0.004062578979147,0.00143419482567052,0.000298515881900667,-0.00511451076955459,-0.00417940866736487,0.000505735278488629
"20",20,0.00590317980790542,0.00116074507580744,-0.00204697748785247,-0.00710301128417503,-0.00345037467544578,-0.00411891149369961
"21",21,0.00476172242693586,0.00305471721333237,-0.00147805683174035,-0.0056782906180203,-0.00231605947787683,-0.00294856184022211
"22",22,0.00242667716434308,-0.000400912630318031,-0.000334790599371407,-0.0065737745960295,-0.00449992867778485,-0.00223032232526806
"23",23,0.0048414810570185,0.00207490513412372,-0.00152478812372777,-0.00594459167966621,-0.00404294076204634,-0.00103060011004923
"24",24,0.00423671355438615,0.0011862159286181,-0.000338170248450163,-0.00689209715330749,-0.00441718181538607,-0.00157081874358391
"25",25,0.00273538985178522,0.000694872705158352,-0.00183021545977521,-0.00595048558652025,-0.00440150121871263,-0.00320789386867034
"26",26,0.00377440149741505,0.00134630816422686,-6.69410199677397e-05,-0.00575389203246614,-0.00394666152332797,-0.000239518852187745
"27",27,0.00381659414531343,6.08929386211033e-05,-0.00117228513310843,-0.00654425450781426,-0.00383847059283417,-0.00296687069838077
"28",28,0.00427783069344906,0.00133618222132749,-0.000384759942123134,-0.00514065093159666,-0.00249736126999436,-0.00139404321078996
"29",29,0.00405324563989046,0.00140727273070531,-0.00101154602475461,-0.005633634442917,-0.00269174668908076,-0.00197007337949858
"30",30,0.00326831695800895,0.0019242933395273,0.000877459487085392,-0.00547818338671586,-0.0041955641501621,-0.00166730577661936
"31",31,0.00427522912146488,0.00215562118126741,-0.00179387728530914,-0.00660956773736894,-0.00344090933157853,-0.00194669095632846
"32",32,0.00343446985418419,0.00157413634045083,-0.000191606773522215,-0.00565027144690659,-0.00399534081391504,-0.00249722494122215
"33",33,0.00328929364634457,0.00163666057124018,-0.000449713090729176,-0.00539345875427979,-0.00168779435784929,-0.00161824267005209
"34",34,0.00450454046316368,0.0011807249070641,-0.000960949455167811,-0.00658150747625119,-0.00417535242558632,-0.000883875223214259
"35",35,0.00459630864635856,0.00084405365304043,-0.000653630427170675,-0.00584158041453573,-0.00285039216316397,-0.00244433814242203
"36",36,0.00422380890079468,0.00207290270251502,-0.00244350256963389,-0.00827504434474411,-0.0040448832400564,-0.00259710463794689
"37",37,0.00475069339716657,0.00209281807806067,-0.00160937287778433,-0.0061764913786868,-0.00326997603049104,-0.00190641678631552
"38",38,0.00554786356740826,0.00153823110455486,0.000170514430497626,-0.00484424802913573,-0.00436316193857629,0.000101615437446008
"39",39,0.00363764871359167,0.000597942951100393,-0.000748094699196068,-0.00506279067587839,-0.00344523207431675,-0.0033809605711138
"40",40,0.00374881550795944,0.00227626510932086,-0.00176506793873489,-0.00442639697736727,-0.00261330902992796,-0.00189638778317869
"41",41,0.00499078712492832,0.00276248033134443,-0.000946781937029686,-0.00470871170979763,-0.00475058950136135,0.000513929073475309
"42",42,0.00399896191611664,0.000497039646516083,0.000629823988519312,-0.00475982965022534,-0.00480196931332798,-0.000767729902893849
"43",43,0.0043250644388597,0.000131576209587159,-0.00116154667738932,-0.00577780488965303,-0.00255809045198784,-0.000336195223838365
"44",44,0.00560488160234415,0.000175533346323272,-0.00037562618090594,-0.00591387461441824,-0.00236879790352741,-0.0026386577238125
"45",45,0.00483140238301599,0.0010139877657723,0.00038971502320155,-0.00546357027716458,-0.00507913876803361,-0.00142181256532909
"46",46,0.0059707899435654,0.002141979977618,-0.0003188223212353,-0.00618344585221074,-0.00274809573256507,-0.00196190326450467
"47",47,0.00305541270406713,0.00235738293627162,-0.000720728497542853,-0.0054805118580646,-0.00489806579207176,-0.00113858390377188
"48",48,0.00401120648305071,0.00053965849477901,0.000734219559713582,-0.00624423910699076,-0.00354692004291301,-0.001000092337117
"49",49,0.00586866774147983,0.00279725624849714,-0.00124970657129471,-0.00614301109976442,-0.0030188027119067,-0.00170229865741869
"50",50,0.0034950000181424,0.000615879683043232,-9.75682771483393e-05,-0.00541092743382381,-0.00326423872282807,-0.00140208857148725
"51",51,0.003976914967294,0.00019285124728922,0.00102750506489897,-0.00487990317848426,-0.0021438780268134,-0.000491488555545805
"52",52,0.00433503657603347,0.000865953935804465,6.26426179840689e-05,-0.00487673869298844,-0.00150060749131833,-0.00187479098568847
"53",53,0.00233359347619914,0.000251939522065681,-0.000996961830221324,-0.0045468229740794,-0.00456186012016436,-0.00190999395120993
"54",54,0.00354608581028481,-0.000112557306444146,-0.000674484370785924,-0.00525101063483158,-0.00458253978300498,-0.00270020201667631
"55",55,0.00415624047783579,0.00178125408747501,-0.00220848302439244,-0.00688430969804215,-0.00432875857145922,-0.00602930614738575
"56",56,0.00506626658960811,0.00222981690687901,-0.00112458653212051,-0.00650535999529395,-0.00334988390247631,-0.00306620596390389
"57",57,0.00402811839345848,0.00126959707319239,-0.0013218196061046,-0.00496213279717884,-0.00417187686103656,-0.00108767520776513
"58",58,0.00362886544430513,0.00166936794684559,-0.00129366312633075,-0.00650448964375514,-0.0021797192078423,-0.00377994212545778
"59",59,0.0049192104532162,0.000834251010067518,-0.000949141421881217,-0.00540195593807853,-0.00295779201946648,-0.00236758325924053
"60",60,0.00304617778065251,5.3337198503309e-06,-0.00109850081198694,-0.00560930164668285,-0.00373088123590923,-0.0013558946320328
"61",61,0.00381237982392733,0.000803150979658065,-0.00103773279110826,-0.00536058525854242,-0.00349752134937443,-0.000827495216670416
"62",62,0.00382441572769243,0.00146069142129839,0.000203437241879519,-0.0055660405395842,-0.00418436303973573,-0.00196363685707123
"63",63,0.00364280355797987,0.00113711494875937,-0.00162397584815378,-0.00660373715142102,-0.00560507608170121,-0.00339212732037147
"64",64,0.00436853211580629,0.0020528482275611,-0.00159390128360486,-0.00668256724168039,-0.00272094979824069,-0.00459955258561745
"65",65,0.00449062416125238,0.00226054532111588,-0.000243231931125673,-0.00612887834103456,-0.00356798867997052,-0.00213682484474454
"66",66,0.00269286142405656,4.66067184072147e-05,-0.000304293847391705,-0.00371721907672432,-0.00384013541014773,-0.00109510951975632
"67",67,0.00438127212595471,0.00110327297253984,-0.00122404142526836,-0.00548061302543125,-0.00290651079087368,-0.00136182140744052
"68",68,0.00614785149193439,0.00154304467781461,-0.000552340665540273,-0.00536940951243309,-0.00223588812791717,-0.00200988505115469
"69",69,0.00267705753369323,0.000161266125408043,-0.000646499424190079,-0.00564384039046907,-0.00306565017037118,-0.00259090943684338
"70",70,0.00384801000155394,0.00151245103180826,-0.00117084374805504,-0.00526575239024713,-0.00241334943474073,-0.00283419689876815
"71",71,0.00479994569171955,0.00117458262802695,-0.000741393959872498,-0.00636883914876093,-0.00397499078339925,-0.00106333032774287
"72",72,0.0033254919030248,0.00174214778087432,0.000502906427636351,-0.00325809649889217,-0.00298588012468,-0.00133193873914982
"73",73,0.00423682573188595,0.000553004410646762,0.000150997082835394,-0.00473732367224574,-0.00332110040524254,-0.000665133431601651
"74",74,0.00385814286314484,0.00177679332579413,-0.000256285060167731,-0.00464911431022065,-0.00494660722144583,0.000178547369429936
"75",75,0.00370281540811111,0.00132754001856769,0.000339345407760969,-0.00557333567755479,-0.00370099760791318,-0.00176358232388171
"76",76,0.00294798211626577,0.00148760727651744,-0.00119406804847371,-0.00622755186438327,-0.00510026519812098,-0.00217911305779421
"77",77,0.00416582776333834,0.00131411919717489,-0.00122034841897239,-0.00602672141793601,-0.00312995522535195,-0.000593966738680947
"78",78,0.00455689186669146,0.00137120040646602,-0.000712954034047853,-0.00389059720106398,-0.003193787983588,-0.00176791589467131
"79",79,0.00380741202491304,0.00154219268956298,-0.00154091423028363,-0.00573198217290222,-0.00407735055096506,-0.000989616605731719
"80",80,0.00391982277609848,-0.000399040799660553,-0.000776800665202103,-0.00649965582085974,-0.0031232067654309,-0.00297619178344225
"81",81,0.00575103747787381,0.00146415513415192,-0.000103608193906879,-0.00616239263806348,-0.00257341048059538,-0.00239504794029193
"82",82,0.00440376228606839,0.00254227105843689,-0.00183373585893973,-0.00690714784016416,-0.0045271978713895,-0.00112599382384327
"83",83,0.00462877712554227,0.000424496232174989,-5.76432436591271e-05,-0.0060515643938246,-0.00327068646690451,-0.000807337360462246
"84",84,0.00331134075351584,0.000678348161747675,-0.000724191455872411,-0.00504454722359871,-0.00448391183835361,-0.00244380331360403
"85",85,0.00359914693373534,0.000571761795619295,-0.00167853587906201,-0.00542841815396184,-0.00404985029699428,-0.00114501545093466
"86",86,0.00400311050983411,0.000213234749846153,0.00016078107028457,-0.00551876672486194,-0.00418242722721519,-0.00204189378540517
"87",87,0.00431605643016359,0.000410623929222853,-0.000812996384769106,-0.00563863821361209,-0.00300494836971664,-0.00104213133462232
"88",88,0.00311108056117963,0.0024468298289586,-0.000716034899888339,-0.00495921066716165,-0.00372305453757304,-0.00138621591021948
"89",89,0.00346862274969225,0.00101421651693401,-8.3755183117614e-05,-0.00588302514958128,-0.00390985494513376,-0.00141976280431165
"90",90,0.00477529194510296,0.001814019712209,-0.00175568686382431,-0.00711791747402008,-0.00507382849837233,-0.00191224884155004
"91",91,0.00498777915841065,0.00259854711557728,-0.000239413607433731,-0.00607733225626065,-0.00422326665341525,-0.00149892336719706
"92",92,0.00347947586183467,0.00155015434335243,0.000852531161207841,-0.00522456857263632,-0.00423242441957488,-0.000578830420009735
"93",93,0.00350452573403674,0.00177865877121691,-0.000588975573912275,-0.00421200974641515,-0.00268746047671895,-0.00267001086956486
"94",94,0.00277625232342885,0.000656687010141633,-0.00122942237944732,-0.00517222093814307,-0.00381437142666939,-0.00370503798633158
"95",95,0.00562208703940865,0.00209431247896405,-0.0022350777668839,-0.0077201559380534,-0.00363007395023568,-0.00246107248663168
"96",96,0.00357632269165867,0.00140476274079462,-0.000135375505303938,-0.00522931906311756,-0.00374099547988935,-0.00189613079963239
"97",97,0.00498284320790858,0.000564456672923828,0.0008304335771238,-0.00512275275883111,-0.00459777707990454,-0.000548409344092966
"98",98,0.00487542398787795,0.00104462421964794,0.00011614950459584,-0.00561594833157,-0.00340732916559329,-0.000862724153030051
