"","boot","coef_main","coef_interact","aic","adj_r2"
"55",55,0.0107923138043346,-0.000820473304398805,-13433.6310049894,0.184393245516906
"56",56,0.00686920623159659,-0.000308682274537902,-13009.5032305252,0.180446258307006
"57",57,0.00833113123488138,-0.000450369679131535,-11982.8536685941,0.185543858214119
"58",58,0.00743455069120408,-0.000402783235091511,-18624.1417411876,0.201774285394323
"59",59,0.00541218191131334,-0.000433506926288587,-17418.5299090662,0.222766470527149
"60",60,0.00293239334766014,-7.31755950365655e-06,-4771.46237763243,0.15794388712025
"61",61,0.00931254054923807,-0.00056694337471007,-4889.64512225596,0.140497660890574
"62",62,0.00961739817237217,-0.000639171266333098,-7678.93346822128,0.141247787771707
"63",63,0.00990406173235589,-0.000670799786803594,-15129.0131854929,0.19873801915977
"64",64,0.00924463700113783,-0.000316813335080577,-10383.4651462283,0.180952189105356
"65",65,0.00562362796764046,-0.00023155604075777,-16512.6808046395,0.190127400023825
"66",66,0.00602153353808767,-0.000426435497720938,-20304.1253696175,0.218560952224282
"67",67,0.00763553814700084,-0.000623342824286762,-11550.1554413456,0.191327853826066
"68",68,0.00779374183146458,-0.000561114411945117,-13460.1270301832,0.18678990122665
"69",69,0.00706427926220509,-0.000543930906209708,-17739.2822535887,0.217684341696928
"70",70,0.00615116801075902,-0.000280607836114074,-13658.7643051846,0.16539575856052
"71",71,0.00520369492381773,-0.000296862895607619,-7445.06964957799,0.156118599674303
"72",72,0.0106723375280813,-0.00082220779694832,-11557.9567546481,0.175186160484504
"73",73,0.00801077176503331,-0.000568624782802013,-15112.5526722585,0.189913751963524
"74",74,0.0100925230076508,-0.000755987177938619,-4561.89767103828,0.132934232649676
"75",75,0.00783608760668291,-0.000625564495970675,-13199.2955278735,0.176342882020579
"76",76,0.00830571257792178,-0.000592114522098806,-14282.2518592619,0.200723880258753
"77",77,0.00681755599355161,-0.000413112385767294,-16535.5408101462,0.181615929489918
"78",78,0.00940419625166414,-0.000542190522713134,-23058.742698031,0.239556224267226
"79",79,0.00866300091438152,-0.000526258123316835,-12320.8012764685,0.160451958783355
"80",80,0.00988991121424623,-0.000619532900186787,-11081.79277167,0.186638734416179
"81",81,0.00849860482821691,-0.000573456975418552,-18804.5591856076,0.229179952575379
"82",82,0.00597330549998851,-0.000484133799555844,-15764.2852488909,0.179939210678662
"83",83,0.00925041022243319,-0.000669184808258437,-23230.9458371227,0.227346247751759
"84",84,0.00827646412006278,-0.000667595369160034,-20463.1927306926,0.202693610211286
"85",85,0.00855694451739578,-0.000570771017869069,-11556.7576837021,0.1621146344144
"86",86,0.00539990254291012,-0.00037635023499065,-15935.4639267193,0.199754549961963
"87",87,0.00765207687024918,-0.000435174097435605,-15802.1540126079,0.185453956924421
"88",88,0.00681319022206517,-0.000373574074166738,-9331.80197046596,0.154663057682039
"89",89,0.00631944285133729,-0.000312878391910602,-19827.0912609748,0.192730915067093
"90",90,0.00621872994045734,-0.00045508436378484,-13869.1170209324,0.214352461116404
"91",91,0.00694388081983157,-0.000477158225611539,-11395.1626546914,0.158338854835587
"92",92,0.0122635416679829,-0.000881476026435478,-8104.94509222014,0.141813307964819
"93",93,0.00674762774544298,-0.000405144569350668,-20223.1157954548,0.199812317950665
"94",94,0.00659410088296847,-0.000534555418119744,-13179.4295864911,0.208939401823792
"95",95,0.00834553853168615,-0.000635747508748637,-16985.1976255004,0.204132733942695
"96",96,0.00730480734784529,-0.000669401113142396,-17776.7771042444,0.190778609335553
"97",97,0.0077325218759922,-0.000435887837231388,-12433.7811786662,0.169310678707013
"98",98,0.00671581739500837,-0.000337539177461837,-17258.8311955762,0.217338318187384
"99",99,0.00755924751993674,-0.000586558623935747,-14325.4138301595,0.173966961974206
"100",100,0.0109383143876927,-0.000705995341790716,-16567.1963043007,0.189222283496908
"101",101,0.00834986151653567,-0.000695089913055577,-7927.66195071245,0.168858633949965
"102",102,0.00389511086727799,-0.000313526447182919,-20829.3179706871,0.227790897908596
"103",103,0.00954033293058768,-0.000638708799511663,-11836.9750894581,0.164540146514709
"104",104,0.00659725898678278,-0.000435815871617858,-15210.9457193349,0.190053505104931
"105",105,0.00624724961962168,-0.000264848374360224,-13218.4487625921,0.188040490497469
"106",106,0.00694459739935853,-0.000470584083530051,-15700.1772035244,0.19331403714959
"107",107,0.00957120667467291,-0.00060793569413546,-18650.4969187221,0.20906928560119
"108",108,0.00671858628632491,-0.000347477644313252,-13875.7312190659,0.17717486376715
"109",109,0.0093355212193996,-0.000686208407445909,-9482.39707413743,0.169515244644632
"110",110,0.00957025790079617,-0.000589339847668651,-23095.7986884189,0.231391584107301
"111",111,0.00488484925544604,-0.000386784097676798,-17654.1734919693,0.197957816760309
"112",112,0.00723558201961126,-0.00041513766587814,-16388.909353947,0.229982676058202
"113",113,0.0099896843754761,-0.000792624138582429,-17665.2555720969,0.213356507727385
"114",114,0.00752493703752926,-0.000517265954904677,-15958.1194554965,0.211444092024098
"115",115,0.0115312597838066,-0.000849443415696681,-15803.9411543657,0.213852558830314
"116",116,0.00794581622654463,-0.000525672207840077,-12237.1961469695,0.179689343394031
"117",117,0.00772605226830698,-0.000427618583543,-12398.0938539442,0.179490665730174
"118",118,0.00852110924777641,-0.000510151609180082,-13267.3536176436,0.187284817125414
"119",119,0.00887689215556984,-0.000821267215700843,-9582.0968664168,0.164205459671849
"120",120,0.00968457585907161,-0.000689191194820582,-14459.7228438883,0.174684415401765
"121",121,0.00686282311753292,-0.000509130308927735,-13822.9248557604,0.181273852149483
"122",122,0.00686102559548325,-0.000432363536684705,-16269.6706176373,0.20588662935388
"123",123,0.00563138833105462,-0.000446883666539038,-13322.172933911,0.222253201252794
"124",124,0.00685733353836777,-0.000439056183554264,-16384.9287897367,0.172509190425312
"125",125,0.00768424156077493,-0.000495158352114213,-18672.4037770431,0.201747276546295
"126",126,0.00904762839345949,-0.0005421136001448,-13667.6247165001,0.164721595642904
"127",127,0.00779483118766401,-0.000589830766791825,-12536.4726104233,0.209051857917719
"128",128,0.00540441889275458,-0.000414487269085332,-17354.9668734759,0.212490126350643
"129",129,0.00824794148649304,-0.000532143649162882,-13710.0003005919,0.169756204901833
"130",130,0.00694730911421915,-0.000442670002742592,-8476.18979937818,0.138838049071086
"131",131,0.00726523100998427,-0.000571926022802486,-13198.4258497576,0.190362966867731
"132",132,0.00916679309899515,-0.000577896967566744,-11390.3636742175,0.172416168275162
"133",133,0.00812645656078616,-0.000703486904510111,-16867.7805444471,0.186053097382149
"134",134,0.00747147226763228,-0.000581924850227188,-20014.1256925289,0.229637184726845
"135",135,0.00906371934582643,-0.000543632780456734,-10456.0118214346,0.181077473662184
"136",136,0.00778937106094181,-0.000603483353252519,-9090.77473271537,0.156155039906057
"137",137,0.0102029890329319,-0.000776512714295052,-11154.7983510042,0.171922639533324
"138",138,0.0077948378226725,-0.000585548569872702,-7915.45838982406,0.153760126108912
"139",139,0.00724218713718947,-0.000501767284464507,-19047.1551434927,0.233466004215619
"140",140,0.0082203657913598,-0.000684102448497371,-12398.5885181937,0.199993397188858
"141",141,0.00566750856567174,-0.000458144487728224,-18202.3199750521,0.217730152514255
"142",142,0.00897606364387537,-0.00059144916916672,-14519.9542320835,0.19359566227549
"143",143,0.0104355101686817,-0.000759396544096379,-14170.7516971451,0.16747469032104
"144",144,0.00766735486994061,-0.000596033734501181,-10619.0800166349,0.172000558334331
"145",145,0.00888177436732997,-0.000569095608184291,-18673.8532477461,0.202539605031682
"146",146,0.00750858643103433,-0.000485204164788117,-9689.06520679466,0.166352969709301
"147",147,0.00746733912064177,-0.000409311563685827,-10432.4436745984,0.177954117857235
"148",148,0.00490640083054977,-0.000305851676861978,-10968.3539122651,0.157967852242252
"149",149,0.0102816901384711,-0.000731913551439216,-13887.316030925,0.170421625757196
"150",150,0.00584520264014678,-0.000408862548348265,-13293.2784898205,0.174347510405347
"151",151,0.00718142895044548,-0.000606452731411487,-11776.2872311306,0.185895914958722
"152",152,0.00848052837346769,-0.000776528895064689,-16474.4288565456,0.204632153894221
"153",153,0.00756400397017935,-0.000453631604883562,-14993.1570357471,0.184913995888447
"154",154,0.00955827338461229,-0.000684185893820158,-18187.8625788168,0.203370736069554
"155",155,0.00831029693241845,-0.000710468190480535,-9911.78444261188,0.15814511546727
"156",156,0.00736780699907848,-0.000374763363276946,-18517.5236977703,0.232365440678341
"157",157,0.0075712899569643,-0.000548568467418177,-11741.6674319286,0.172065431714234
"158",158,0.00731379974901429,-0.000519514652570079,-15201.4199046336,0.182438977121185
"159",159,0.00825980336631353,-0.000478723956597335,-20719.382624442,0.206547779844267
"160",160,0.00671945537320537,-0.000444082079830983,-10570.1571268474,0.157478946590957
"161",161,0.00862754850076096,-0.000726371555828057,-14289.6601225427,0.169847944102238
"162",162,0.0082130000981925,-0.00054081049266676,-21586.5534251601,0.210890018074308
"163",163,0.00531247414608454,-0.000399958827848553,-12313.4518089391,0.17172052312416
"164",164,0.00817068367234692,-0.000573254227106234,-20273.5909510728,0.2229272821086
"165",165,0.00562855196989195,-0.000392210086467322,-9620.87903729959,0.162381461448326
"166",166,0.00746627124131351,-0.000469064928457761,-19087.9732724254,0.206292384899171
"167",167,0.00947375011658431,-0.000609207535948611,-14276.8947594134,0.168653703700255
"168",168,0.00996626183389336,-0.000806567129068944,-11509.6882071725,0.190534484476341
"169",169,0.00753518898214846,-0.000543211954880501,-20188.4528666473,0.209634023214898
"170",170,0.00713731662328395,-0.000468115291244247,-15348.6560343784,0.189076890553053
"171",171,0.00847028053433688,-0.000837205707373166,-12265.8641576663,0.193216545652116
"172",172,0.00441802933288583,-0.000259355044089799,-15489.2145460566,0.227455150265694
"173",173,0.0063308007760914,-0.000546919222545333,-8659.11934506279,0.169699414642454
"174",174,0.00487258162424392,-0.000309282501328862,-15848.456402094,0.178939258602326
"175",175,0.00749317717277565,-0.000502246506948272,-11532.0994730169,0.191119860987734
"176",176,0.00790309059283654,-0.000512660388004509,-8261.23719946263,0.151268375182226
"177",177,0.00798762563775978,-0.000541685368111567,-17525.367813601,0.196272873010365
"178",178,0.00815839557928847,-0.000696353614236649,-15249.228973278,0.172908949747389
"179",179,0.00648822843537306,-0.000311559794041491,-17306.8194370257,0.184329894984781
"180",180,0.00811736435935929,-0.000540958500615026,-20654.6601355255,0.206118929690896
"181",181,0.00800831267895452,-0.000451315201061863,-19030.6497255528,0.191771568801463
"182",182,0.00420218629704632,-0.000278029293563573,-13369.3872265342,0.190070148587834
"183",183,0.00670834140825287,-0.000409667478519097,-15826.1332670651,0.181938080543187
"184",184,0.00781943707901501,-0.000687361762419198,-16249.5236140259,0.182421262131508
"185",185,0.00675177041094813,-0.000503840576734792,-6051.36529521683,0.133912694540237
"186",186,0.00774155702643452,-0.000548493395318316,-20797.8185959667,0.205499523504298
"187",187,0.00943665170624133,-0.000645851918696916,-7284.84268777092,0.153911102885814
"188",188,0.00625411162424193,-0.000329022579763353,-19727.1962570218,0.229599907802755
"189",189,0.00578654767878538,-0.000453317723599565,-14570.2304576321,0.191236924559762
"190",190,0.00850885037828991,-0.000521836023158442,-12232.3176431913,0.161967861035207
"191",191,0.00925607838981685,-0.000556107911289024,-10541.9587382533,0.173738371800405
"192",192,0.00646805019169133,-0.000572941072393288,-17702.456570976,0.188574064645764
"193",193,0.00851205925658159,-0.000637286220961104,-17013.0725813052,0.228520725697245
"194",194,0.00915575579136199,-0.000539105126179866,-20665.5967037917,0.211120230780078
"195",195,0.00673270529334523,-0.000439050437662543,-19249.0262087232,0.204165406584465
"196",196,0.00896675841202006,-0.000469590456874265,-11676.5279114684,0.19242981000679
"197",197,0.00853813147102715,-0.000493285382104073,-18781.4365533735,0.198140504502822
"198",198,0.00786338642696955,-0.000632068223465529,-8244.82518137532,0.157537213836276
"199",199,0.0067858575573895,-0.000549053555101249,-12505.6797724908,0.170990223281565
"200",200,0.00737887174777811,-0.000527492412903822,-11777.6349945173,0.178372317938427
"201",201,0.00613886759227462,-0.000483227074949433,-15990.1419792528,0.223527194811678
"202",202,0.0060555483974494,-0.000259501393280113,-11485.0863321952,0.164772599633338
"203",203,0.00809412543967748,-0.000687671100152438,-13530.1034124159,0.173192949624512
"204",204,0.00598625788220229,-0.000402705738101217,-15816.2358807515,0.204785059065139
"205",205,0.0076573596911408,-0.000567018570495937,-10268.0459878395,0.174025092698951
"206",206,0.00704490310917462,-0.000533627092069927,-22128.2811036323,0.21473557212183
"207",207,0.00655576833887182,-0.000255451023496454,-19135.2506523048,0.203619430648375
"208",208,0.00791882569832358,-0.000564020631058662,-20499.5074906498,0.226029236801242
"209",209,0.00798447604769971,-0.000366720136488428,-10690.9195335531,0.170153269770547
"210",210,0.00596255847225078,-0.000439135749335732,-10669.0562599535,0.172269585013328
"211",211,0.00961595423217152,-0.000677190959176613,-16717.7725774238,0.183654722701134
"212",212,0.00841473723727842,-0.000526979152180177,-16628.0269288478,0.228650841733332
"213",213,0.00654585421672813,-0.000456732812277627,-13060.2525782719,0.195826660149648
"214",214,0.00843308098812096,-0.000507018484854297,-13360.7325974004,0.159908264061201
"215",215,0.00646485516802905,-0.000457143348841673,-20967.3181436723,0.198843192722243
"216",216,0.00765851068944275,-0.000538825591759226,-12215.5439111664,0.160913140287137
"217",217,0.00743346789906971,-0.000488415185872578,-19877.3208557001,0.22862957120897
"218",218,0.0108508440388616,-0.000777600223745286,-15010.9013979261,0.192471451746038
"219",219,0.00589221607647568,-0.000237694584100394,-15404.8499761228,0.187848555378196
"220",220,0.00759633636587307,-0.000625260026908059,-10091.5246330021,0.155900806886739
"221",221,0.00913573568487704,-0.00075564014110705,-12922.8323613177,0.181652088613037
"222",222,0.00893311135847543,-0.000621100277071424,-15355.8474109515,0.206879227893624
"223",223,0.00524250263957261,-0.000308386286785786,-15507.9830385971,0.180953958357508
"224",224,0.00713318664084116,-0.000427661625179284,-7960.87722565063,0.148820267386674
"225",225,0.00783038238787552,-0.00051005304753745,-16367.1966310032,0.192311997271298
"226",226,0.0094234999815151,-0.000603632009821917,-13055.1046051152,0.173261291717932
"227",227,0.00938773733238056,-0.000630441711177114,-11486.2733943323,0.166387182101054
"228",228,0.0070374327618299,-0.000503570501212372,-14780.7901422232,0.174114845035002
"229",229,0.00564054004893031,-0.000337502988697144,-26156.3367271345,0.264673209781157
"230",230,0.00908740570241339,-0.000678912131587689,-18570.5223112412,0.228791834025348
"231",231,0.00787577955196971,-0.000473952394801087,-13706.1694011253,0.19004542037572
"232",232,0.00594964055679112,-0.000525009844237221,-13311.309680646,0.185312334175187
"233",233,0.00728419674413013,-0.000612160641083143,-21416.7687827735,0.230242934451752
"234",234,0.006288458088828,-0.000377816824040449,-17958.7760055051,0.21622663903889
"235",235,0.0106510914138832,-0.000747829145715307,-9848.33572904763,0.165861393295401
"236",236,0.00557893167344582,-0.000469355371526205,-18247.3921536055,0.192740538674274
"237",237,0.00841062439892334,-0.000573808979672139,-13270.571683987,0.185193366672556
"238",238,0.0057508501959466,-0.000314645260744716,-10774.5706649614,0.177466165267181
"239",239,0.0070551753530027,-0.000343514521636973,-12608.2583712858,0.166655549456112
"240",240,0.00797270887286517,-0.000662371031306088,-21693.9742713197,0.215613881354037
"241",241,0.00668863582138826,-0.00052693822740387,-11112.1196148169,0.164194470307143
"242",242,0.00651770337352265,-0.000415670892088032,-10363.5006394295,0.170349471863477
"243",243,0.00622326153481069,-0.000465001882368816,-16567.9232654969,0.194950218231256
"244",244,0.00783728181130074,-0.000557769110174672,-14878.4411089949,0.185658671869731
"245",245,0.00836894158814339,-0.000648283559245659,-16998.432995932,0.201550772141376
"246",246,0.0097095602041151,-0.000752797083425512,-11365.6870250058,0.180021776289073
"247",247,0.00798327513174974,-0.00051725156472236,-8351.72438359369,0.167690861665652
"248",248,0.00996629696293917,-0.000772094281995867,-14159.1172836068,0.171981607802419
"249",249,0.00696098058346251,-0.000442541258236646,-10112.8821287515,0.161244353025489
"250",250,0.00952434677300173,-0.000885371925837844,-16115.1809031632,0.19096729485014
"251",251,0.00836134807015266,-0.000684223193317816,-15861.7290441236,0.20181982696032
"252",252,0.00920024896003368,-0.00068080469062997,-10563.1168429297,0.199542690466337
"253",253,0.00584305497994045,-0.000259283350098014,-8608.29645881782,0.152113383437466
"254",254,0.0063590664968596,-0.000402771446433111,-18201.9595664486,0.17338651064974
"255",255,0.0106872244956645,-0.000706533981276175,-6811.33458620271,0.146673455179184
"256",256,0.00658562613622584,-0.000491410089398846,-15513.9498378995,0.174169413814239
"257",257,0.00327612272325249,-4.02244859267018e-05,-11095.5471930149,0.167559301012508
"258",258,0.00851437115682337,-0.000654635249834741,-15251.8371235522,0.206973077056573
"259",259,0.00673663937525379,-0.000512231352481499,-15495.3069826798,0.173169398684718
"260",260,0.00724487268636849,-0.000638735175604099,-9187.71296794199,0.179262478611473
"261",261,0.00778548690055324,-0.00048582396594955,-10609.5074417521,0.161760137522319
"262",262,0.00695264388048989,-0.000665761431989534,-13892.0368078455,0.198759793818887
"263",263,0.00496465497646909,-0.000360752196089381,-19318.4160170369,0.211745588328324
"264",264,0.00784270190963116,-0.000510253356540687,-17744.3362896018,0.190088728186428
"265",265,0.00582033046700109,-0.000447945787813452,-19332.3412895467,0.187773786797618
"266",266,0.0054247040280483,-0.000254027708965254,-18971.9854350973,0.20670847467537
"267",267,0.00943142706270104,-0.000699814810849422,-9333.41491402402,0.157659733660888
"268",268,0.00430069844914389,-0.000364589969548974,-16718.3651696265,0.193138353949838
"269",269,0.00866049206283624,-0.000515642237216746,-6810.55680218285,0.169796617926876
"270",270,0.00816634018209566,-0.000654061837447693,-11781.3318471776,0.172704197740934
"271",271,0.00687663881313099,-0.000353365936184527,-11446.3757564524,0.164002042950079
"272",272,0.00404220288739517,-0.000391114720283709,-16574.3590482917,0.172037940248416
"273",273,0.0113447867509258,-0.000850677795884677,-14827.6217170592,0.176120478112141
"274",274,0.00680349779250905,-0.000464897703054226,-10141.3266147835,0.153345368027576
"275",275,0.00947583654347476,-0.000817333783232384,-7992.2107547355,0.179857996584607
"276",276,0.00615737431119135,-0.000490859044628117,-14578.308329758,0.179401395628849
"277",277,0.00658370402357517,-0.000373726813722198,-11883.1046228605,0.175962648118399
"278",278,0.00890580218067778,-0.000614701329816509,-11301.7330847902,0.179209761364197
"279",279,0.00602957541747002,-0.000396425015408231,-16317.0504308462,0.204527755712748
"280",280,0.00867426319023046,-0.000639558250241245,-13763.3391138494,0.1835547103981
"281",281,0.00706927451645272,-0.000529602027680301,-20469.0378224531,0.222006378269962
"282",282,0.00700089525388687,-0.000552182553587217,-3792.08493695833,0.127389357581133
"283",283,0.0095669693549017,-0.000603058896999201,-14187.4950798263,0.170612118667704
"284",284,0.0046632355879798,-0.000249667308431042,-17493.0710025778,0.227524196996455
"285",285,0.00672938670659643,-0.000467890133540406,-16135.6205526566,0.199046623195896
"286",286,0.00922488809780156,-0.000507062282408036,-13520.0203260377,0.195646084907665
"287",287,0.00810058539177258,-0.000445200514182566,-11508.6373439077,0.158162586231002
"288",288,0.00847644522526466,-0.000562537144735586,-16814.1433491077,0.190632090201014
"289",289,0.00704792210844841,-0.000556609175560574,-8305.68456394098,0.161536419800127
"290",290,0.011262833921432,-0.000783781508360537,-10281.8818191651,0.154721117328031
"291",291,0.00800468357866631,-0.000556477441872875,-12277.7692067581,0.171754364427209
"292",292,0.00684796729903506,-0.000493955708645182,-5416.96241035092,0.140385438664489
"293",293,0.0048562191852273,-0.000381883308659244,-19109.1384352441,0.213400335999135
"294",294,0.00847989532246579,-0.000619005668522031,-16293.1922840671,0.221889611768097
"295",295,0.00524175284095987,-0.000281080979821405,-12157.165141757,0.172148948994667
"296",296,0.00779137689690204,-0.000638187210766756,-18002.8960967484,0.195164449270113
"297",297,0.00776377092214142,-0.000518067226128553,-7970.44361407629,0.153365983555764
"298",298,0.00724150217670282,-0.000607468121899482,-15577.3888857562,0.184276965855653
"299",299,0.0101073206659265,-0.000846533887529796,-9577.16230789805,0.157966255064973
"300",300,0.00607832260073411,-0.000327544002276175,-14956.7861999524,0.178319337737997
"301",301,0.00508593674373102,-0.000329436965191099,-16219.4655432091,0.183903847022445
"302",302,0.00731130414733871,-0.000430192154758707,-7490.12184324665,0.146439355172931
"303",303,0.00597650632014867,-0.000344199130825482,-14285.0671643904,0.174517013408155
"304",304,0.00663838659004709,-0.000466630799580102,-11559.9702260382,0.180835618021427
"305",305,0.0094673003939156,-0.0007468579679666,-10124.74646102,0.170491368553126
"306",306,0.00826963495567193,-0.000634860167674298,-15316.654978141,0.195941827905086
"307",307,0.00733168936289709,-0.00054177619654625,-16250.7541970276,0.189098736085812
"308",308,0.00723423469405758,-0.000386022953768667,-19652.7127760603,0.221098673405207
"309",309,0.00508719073258593,-0.000231305144715963,-12201.5364321107,0.184960135382395
"310",310,0.00776468529905931,-0.000500652529056171,-19929.7301949197,0.204686356289716
"311",311,0.0107202169786966,-0.000732597563053324,-10295.1779015924,0.15768518527594
"312",312,0.00785149758873974,-0.000466471964247327,-8589.82489035124,0.147598635796062
"313",313,0.00663899008646687,-0.000417109887628479,-19432.1832403113,0.213983467323878
"314",314,0.00732419231170054,-0.00045907436493315,-7804.1706551134,0.145091673900511
"315",315,0.011713432585906,-0.000729405803145892,-10581.8716770736,0.173829808363169
"316",316,0.00801919455171813,-0.000565097389589851,-19340.4011299244,0.221725767683773
"317",317,0.00875175104180932,-0.000705547644554204,-12977.3056205496,0.187552204065265
"318",318,0.00882914504223834,-0.000790585997828183,-12047.8541485473,0.15866166838818
"319",319,0.00638237943263307,-0.000556761766888123,-19730.8269849881,0.229598419568954
"320",320,0.00954569282620218,-0.00068212231982084,-3837.20292635101,0.140292836737176
"321",321,0.0073194246103325,-0.000527542694331375,-21329.2459292029,0.233064849879247
"322",322,0.00959041109309372,-0.000741860876384936,-7904.50282940855,0.151275042715394
"323",323,0.00728424507528939,-0.000568850875506269,-18430.5541130646,0.22906208018469
"324",324,0.00546280776615909,-0.000514574553675815,-13703.7318903072,0.176935743624426
"325",325,0.00798944401284761,-0.000536026618913035,-15299.1868416645,0.193229917621556
"326",326,0.00813299771119177,-0.000561046610755803,-12283.3094425346,0.189148748917832
"327",327,0.00795435635778325,-0.000493319778843572,-18832.6392597782,0.204998927921277
"328",328,0.00639444761459868,-0.000437025046905391,-17464.5396524412,0.180543702075139
"329",329,0.00880780928116751,-0.000603112981817187,-17092.2903642557,0.217114039482884
"330",330,0.00824459105648787,-0.000644848950664492,-16907.4236096181,0.193235456655519
"331",331,0.00653237602487328,-0.000482661488840547,-16490.7318567172,0.222261300435954
"332",332,0.00802632162469616,-0.000614547100959777,-11464.0961233667,0.168082629663661
"333",333,0.0067382247637332,-0.00041868952474931,-21148.0135273748,0.238266702581283
"334",334,0.0101221957698091,-0.000709744486553129,-12428.521341015,0.166514458736808
"335",335,0.00842618903791271,-0.000674922770523898,-18119.6825857348,0.206296585620193
"336",336,0.00700794785126483,-0.000402250965902578,-19022.7741236561,0.196658432243503
"337",337,0.00632572587024814,-0.000441308630147866,-18580.6888111181,0.227790917489996
"338",338,0.00559296229905674,-0.000297453134701236,-12930.9366493636,0.21373509707753
"339",339,0.00482122308735598,-0.000269903285523104,-13817.5129187293,0.167547850685004
"340",340,0.00862763456013726,-0.000436081619667283,-15421.1225211072,0.190420824000802
