"","boot","coef_var","coef_interact"
"121",121,-0.130071270675635,0.00312142469775898
"122",122,-0.11542033797849,0.00256719036035696
"123",123,-0.0837992174410016,0.00148735898538461
"124",124,-0.118223835707037,0.00230670121108178
"125",125,-0.0938882492973272,0.00159713816960058
"126",126,-0.101944302116662,0.00213799465845423
"127",127,-0.107230982054205,0.0017878735443211
"128",128,-0.122304363582477,0.0025250623865762
"129",129,-0.12172792930534,0.00244921210184967
"130",130,-0.118153756309829,0.00246601687566154
"131",131,-0.102435664890605,0.00211963701618007
"132",132,-0.099342346066966,0.0019602994336723
"133",133,-0.0987050483132722,0.00159041255421893
"134",134,-0.0841507984312741,0.00113837784367035
"135",135,-0.150292532194189,0.00342593916203376
"136",136,-0.102449623692052,0.00191462643606919
"137",137,-0.112126743647348,0.00197969226298457
